caseid,startdate
20183004285,2018/03
20183004275,2018/03
20183004271,2018/03
20183004269,2018/03
20183004266,2018/03
20183004259,2018/03
20183004254,2018/03
20183004252,2018/03
20183004251,2018/03
20183004248,2018/03
20183004247,2018/03
20183004245,2018/03
20183004242,2018/03
20183004240,2018/03
20183004239,2018/03
20183004238,2018/03
20183004235,2018/03
20183004234,2018/03
20183004233,2018/03
20183004229,2018/03
20183004226,2018/03
20183004224,2018/03
20183004222,2018/03
20183004221,2018/03
20183004220,2018/03
20183004218,2018/03
20183004217,2018/03
20183004216,2018/03
20183004215,2018/03
20183004214,2018/03
20183004206,2018/03
20183004204,2018/03
20183004203,2018/03
20183004202,2018/03
20183004201,2018/03
20183004195,2018/03
20183004198,2018/03
20183004200,2018/03
20183004193,2018/03
20183004187,2018/03
20183004185,2018/03
20183004183,2018/03
20183004182,2018/03
20183004181,2018/03
20183004180,2018/03
20183004178,2018/03
20183004177,2018/03
20183004175,2018/03
20183004176,2018/04
20183004174,2018/03
20183004172,2018/03
20183004168,2018/03
20183004166,2018/03
20183004164,2018/03
20183004162,2018/03
20183004160,2018/03
20183004159,2018/03
20183004156,2018/03
20183004155,2018/03
20183004154,2018/03
20183004153,2018/03
20183004152,2018/03
20183004148,2018/03
20183004146,2018/03
20183004145,2018/03
20183004142,2018/03
20183004139,2018/03
20183004138,2018/03
20183004130,2018/03
20183004123,2018/03
20183004120,2018/03
20183004117,2018/03
20183004116,2018/03
20183004111,2018/03
20183004110,2018/03
20183004109,2018/03
20183004106,2018/03
20183004105,2018/03
20183004104,2018/03
20183004103,2018/03
20183004098,2018/03
20183004097,2018/03
20183004096,2018/03
20183004095,2018/03
20183004094,2018/03
20183004092,2018/03
20183004089,2018/03
20183004091,2018/03
20183004090,2018/03
20183004087,2018/03
20183004083,2018/03
20183004080,2018/03
20183004079,2018/03
20183004078,2018/03
20183004076,2018/03
20183004075,2018/03
20183004074,2018/03
20183004072,2018/03
20183004071,2018/03
20183004067,2018/03
20183004066,2018/03
20183004063,2018/03
20183004042,2018/03
20183004052,2018/03
20183004048,2018/03
20183004041,2018/03
20183004035,2018/03
20183004034,2018/03
20183004032,2018/03
20183004023,2018/03
20183004022,2018/03
20183004020,2018/03
20183004017,2018/03
20183004016,2018/03
20183004011,2018/03
20183004008,2018/03
20183004006,2018/03
20183003997,2018/03
20183003996,2018/03
20183003995,2018/03
20183003992,2018/03
20183003991,2018/03
20183003989,2018/03
20183003988,2018/03
20183003987,2018/03
20183003979,2018/03
20183003986,2018/03
20183003977,2018/03
20183003973,2018/03
20183003972,2018/03
20183003970,2018/03
20183003967,2018/03
20183003961,2018/03
20183003958,2018/03
20183003954,2018/03
20183003953,2018/03
20183003950,2018/03
20183003947,2018/03
20183003944,2018/03
20183003943,2018/03
20183003942,2018/03
20183003941,2018/03
20183003938,2018/03
20183003937,2018/03
20183003932,2018/03
20183003931,2018/03
20183003929,2018/03
20183003923,2018/03
20183003922,2018/03
20183003921,2018/03
20183003920,2018/03
20183003916,2018/03
20183003905,2018/03
20183003898,2018/03
20183003897,2018/03
20183003896,2018/03
20183003895,2018/03
20183003887,2018/03
20183003885,2018/03
20183003884,2018/03
20183003883,2018/03
20183003881,2018/03
20183003880,2018/03
20183003879,2018/03
20183003878,2018/03
20183003873,2018/03
20183003871,2018/03
20183003870,2018/03
20183003868,2018/03
20183003867,2018/03
20183003866,2018/03
20183003860,2018/03
20183003858,2018/03
20183003853,2018/03
20183003851,2018/03
20183003849,2018/03
20183003845,2018/03
20183003843,2018/03
20183003842,2018/03
20183003840,2018/03
20183003839,2018/03
20183003836,2018/03
20183003818,2018/03
20183003815,2018/03
20183003814,2018/03
20183003813,2018/03
20183003812,2018/03
20183003811,2018/03
20183003810,2018/03
20183003809,2018/03
20183003806,2018/03
20183003805,2018/03
20183003802,2018/03
20183003800,2018/03
20183003797,2018/03
20183003796,2018/03
20183003794,2018/03
20183003792,2018/03
20183003791,2018/03
20183003788,2018/03
20183003787,2018/03
20183003786,2018/03
20183003785,2018/03
20183003782,2018/03
20183003778,2018/03
20183003776,2018/03
20183003774,2018/03
20183003772,2018/03
20183003769,2018/03
20183003768,2018/03
20183003766,2018/03
20183003765,2018/03
20183003758,2018/03
20183003757,2018/03
20183003755,2018/03
20183003752,2018/03
20183003745,2018/03
20183003743,2018/03
20183003742,2018/03
20183003739,2018/03
20183003738,2018/03
20183003737,2018/03
20183003736,2018/03
20183003734,2018/03
20183003732,2018/03
20183003730,2018/03
20183003725,2018/03
20183003724,2018/03
20183003723,2018/03
20183003720,2018/03
20183003719,2018/03
20183003713,2018/03
20183003712,2018/03
20183003710,2018/03
20183003707,2018/03
20183003706,2018/03
20183003704,2018/03
20183003703,2018/03
20183003702,2018/04
20183003699,2018/03
20183003698,2018/03
20183003693,2018/03
20183003692,2018/03
20183003689,2018/03
20183003688,2018/03
20183003686,2018/03
20183003685,2018/03
20183003682,2018/03
20183003676,2018/03
20183003675,2018/03
20183003673,2018/03
20183003669,2018/03
20183003665,2018/03
20183003664,2018/03
20183003663,2018/03
20183003661,2018/03
20183003660,2018/03
20183003659,2018/03
20183003658,2018/03
20183003656,2018/03
20183003655,2018/03
20183003647,2018/03
20183003643,2018/03
20183003642,2018/03
20183003637,2018/03
20183003636,2018/03
20183003631,2018/03
20183003625,2018/03
20183003623,2018/03
20183003622,2018/03
20183003618,2018/03
20183003612,2018/03
20183003604,2018/03
20183003603,2018/03
20183003601,2018/03
20183003600,2018/03
20183003599,2018/03
20183003598,2018/03
20183003597,2018/03
20183003595,2018/03
20183003593,2018/03
20183003591,2018/03
20183003590,2018/03
20183003587,2018/03
20183003583,2018/03
20183003581,2018/03
20183003578,2018/03
20183003577,2018/03
20183003575,2018/03
20183003574,2018/03
20183003571,2018/03
20183003569,2018/03
20183003567,2018/03
20183003566,2018/03
20183003564,2018/03
20183003563,2018/03
20183003562,2018/03
20183003554,2018/03
20183003553,2018/03
20183003552,2018/03
20183003550,2018/03
20183003549,2018/03
20183003544,2018/03
20183003543,2018/03
20183003540,2018/03
20183003534,2018/03
20183003533,2018/03
20183003532,2018/03
20183003531,2018/03
20183003522,2018/03
20183003516,2018/03
20183003515,2018/03
20183003513,2018/03
20183003512,2018/03
20183003511,2018/03
20183003508,2018/03
20183003503,2018/03
20183003500,2018/03
20183003496,2018/03
20183003495,2018/03
20183003489,2018/03
20183003486,2018/03
20183003485,2018/03
20183003483,2018/03
20183003482,2018/03
20183003481,2018/03
20183003477,2018/03
20183003472,2018/03
20183003469,2018/03
20183003467,2018/03
20183003468,2018/03
20183003465,2018/03
20183003462,2018/03
20183003461,2018/03
20183003460,2018/03
20183003457,2018/03
20183003452,2018/03
20183003449,2018/03
20183003445,2018/03
20183003444,2018/03
20183003442,2018/03
20183003441,2018/03
20183003438,2018/03
20183003437,2018/03
20183003435,2018/03
20183003431,2018/03
20183003430,2018/03
20183003426,2018/03
20183003425,2018/03
20183003422,2018/03
20183003421,2018/03
20183003417,2018/03
20183003416,2018/03
20183003412,2018/03
20183003410,2018/03
20183003407,2018/04
20183003401,2018/03
20183003398,2018/03
20183003395,2018/03
20183003392,2018/05
20183003391,2018/03
20183003384,2018/03
20183003382,2018/03
20183003380,2018/03
20183003379,2018/03
20183003378,2018/03
20183003373,2018/03
20183003376,2018/03
20183003366,2018/03
20183003365,2018/03
20183003362,2018/03
20183003359,2018/03
20183003358,2018/03
20183003357,2018/03
20183003352,2018/03
20183003351,2018/03
20183003349,2018/03
20183003343,2018/03
20183003342,2018/03
20183003336,2018/03
20183003334,2018/03
20183003329,2018/03
20183003321,2018/03
20183003319,2018/03
20183003318,2018/03
20183003317,2018/03
20183003314,2018/03
20183003307,2018/03
20183003306,2018/03
20183003305,2018/03
20183003303,2018/03
20183003294,2018/03
20183003289,2018/03
20183003287,2018/03
20183003285,2018/03
20183003279,2018/03
20183003277,2018/03
20183003275,2018/03
20183003273,2018/03
20183003272,2018/03
20183003271,2018/03
20183003267,2018/03
20183003266,2018/03
20183003264,2018/03
20183003262,2018/03
20183003259,2018/03
20183003258,2018/03
20183003256,2018/03
20183003255,2018/03
20183003251,2018/03
20183003250,2018/03
20183003249,2018/03
20183003247,2018/03
20183003244,2018/03
20183003243,2018/03
20183003242,2018/03
20183003241,2018/03
20183003240,2018/03
20183003236,2018/03
20183003230,2018/03
20183003229,2018/03
20183003227,2018/03
20183003226,2018/03
20183003224,2018/03
20183003222,2018/03
20183003221,2018/03
20183003219,2018/03
20183003218,2018/03
20183003216,2018/03
20183003215,2018/03
20183003213,2018/03
20183003210,2018/03
20183003209,2018/03
20183003208,2018/03
20183003204,2018/03
20183003198,2018/03
20183003201,2018/03
20183003203,2018/03
20183003197,2018/03
20183003192,2018/03
20183003188,2018/03
20183003181,2018/03
20183003179,2018/03
20183003177,2018/03
20183003174,2018/03
20183003173,2018/03
20183003171,2018/03
20183003168,2018/03
20183003162,2018/03
20183003161,2018/03
20183003160,2018/03
20183003157,2018/03
20183003156,2018/03
20183003155,2018/03
20183003153,2018/03
20183003151,2018/03
20183003143,2018/03
20183003140,2018/03
20183003139,2018/03
20183003136,2018/03
20183003134,2018/03
20183003131,2018/03
20183003130,2018/03
20183003128,2018/03
20183003123,2018/03
20183003113,2018/03
20183003110,2018/03
20183003109,2018/03
20183003106,2018/03
20183003105,2018/03
20183003103,2018/03
20183003100,2018/03
20183003098,2018/03
20183003096,2018/03
20183003092,2018/03
20183003090,2018/03
20183003088,2018/03
20183003087,2018/03
20183003084,2018/03
20183003082,2018/03
20183003081,2018/03
20183003079,2018/03
20183003076,2018/03
20183003073,2018/03
20183003072,2018/03
20183003071,2018/03
20183003069,2018/03
20183003066,2018/03
20183003062,2018/03
20183003059,2018/03
20183003057,2018/03
20183003054,2018/03
20183003053,2018/03
20183003052,2018/03
20183003051,2018/03
20183003049,2018/03
20183003048,2018/03
20183003047,2018/03
20183003046,2018/03
20183003043,2018/03
20183003039,2018/03
20183003040,2018/03
20183003038,2018/03
20183003033,2018/03
20183003029,2018/03
20183003025,2018/03
20183003022,2018/03
20183003019,2018/03
20183003018,2018/03
20183003013,2018/03
20183003012,2018/03
20183003011,2018/03
20183003009,2018/03
20183003007,2018/03
20183003006,2018/03
20183003003,2018/03
20183003002,2018/03
20183002997,2018/03
20183002995,2018/03
20183002994,2018/03
20183002993,2018/03
20183002988,2018/03
20183002987,2018/03
20183002986,2018/03
20183002984,2018/03
20183002983,2018/03
20183002981,2018/03
20183002973,2018/03
20183002971,2018/03
20183002970,2018/03
20183002968,2018/03
20183002965,2018/03
20183002962,2018/03
20183002964,2018/03
20183002959,2018/03
20183002956,2018/03
20183002954,2018/04
20183002952,2018/03
20183002951,2018/03
20183002950,2018/03
20183002949,2018/03
20183002946,2018/03
20183002938,2018/03
20183002937,2018/03
20183002935,2018/03
20183002933,2018/03
20183002931,2018/03
20183002930,2018/03
20183002928,2018/03
20183002925,2018/03
20183002924,2018/03
20183002923,2018/03
20183002922,2018/03
20183002920,2018/03
20183002919,2018/03
20183002917,2018/03
20183002916,2018/03
20183002913,2018/03
20183002915,2018/03
20183002906,2018/03
20183002909,2018/03
20183002902,2018/03
20183002901,2018/03
20183002898,2018/03
20183002896,2018/03
20183002893,2018/03
20183002891,2018/03
20183002889,2018/03
20183002888,2018/03
20183002887,2018/03
20183002886,2018/03
20183002885,2018/03
20183002884,2018/03
20183002883,2018/03
20183002881,2018/03
20183002878,2018/03
20183002877,2018/03
20183002876,2018/03
20183002875,2018/03
20183002873,2018/03
20183002869,2018/03
20183002866,2018/03
20183002862,2018/03
20183002859,2018/03
20183002857,2018/03
20183002855,2018/03
20183002853,2018/03
20183002851,2018/03
20183002850,2018/03
20183002848,2018/03
20183002847,2018/03
20183002842,2018/03
20183002841,2018/03
20183002840,2018/03
20183002833,2018/03
20183002828,2018/03
20183002825,2018/03
20183002824,2018/03
20183002822,2018/03
20183002820,2018/03
20183002813,2018/03
20183002807,2018/03
20183002806,2018/03
20183002804,2018/03
20183002802,2018/03
20183002799,2018/03
20183002798,2018/03
20183002794,2018/03
20183002792,2018/03
20183002790,2018/03
20183002788,2018/03
20183002786,2018/03
20183002783,2018/03
20183002781,2018/03
20183002780,2018/03
20183002778,2018/03
20183002777,2018/03
20183002776,2018/03
20183002772,2018/03
20183002771,2018/03
20183002765,2018/03
20183002761,2018/03
20183002760,2018/03
20183002759,2018/03
20183002758,2018/03
20183002755,2018/03
20183002754,2018/03
20183002752,2018/03
20183002751,2018/03
20183002750,2018/03
20183002749,2018/03
20183002748,2018/03
20183002747,2018/03
20183002744,2018/03
20183002741,2018/03
20183002739,2018/03
20183002738,2018/03
20183002730,2018/03
20183002725,2018/03
20183002722,2018/03
20183002718,2018/03
20183002717,2018/03
20183002713,2018/03
20183002710,2018/03
20183002707,2018/03
20183002705,2018/03
20183002701,2018/03
20183002699,2018/03
20183002692,2018/03
20183002691,2018/03
20183002685,2018/03
20183002683,2018/03
20183002681,2018/03
20183002680,2018/03
20183002677,2018/03
20183002676,2018/03
20183002675,2018/03
20183002674,2018/03
20183002673,2018/03
20183002672,2018/03
20183002671,2018/03
20183002669,2018/03
20183002665,2018/03
20183002664,2018/03
20183002658,2018/03
20183002653,2018/03
20183002651,2018/03
20183002648,2018/03
20183002647,2018/03
20183002644,2018/03
20183002642,2018/03
20183002641,2018/03
20183002640,2018/03
20183002636,2018/03
20183002634,2018/03
20183002633,2018/03
20183002629,2018/03
20183002628,2018/03
20183002624,2018/03
20183002622,2018/03
20183002620,2018/03
20183002617,2018/03
20183002613,2018/03
20183002612,2018/03
20183002607,2018/03
20183002605,2018/03
20183002604,2018/03
20183002602,2018/03
20183002601,2018/03
20183002598,2018/03
20183002597,2018/03
20183002596,2018/03
20183002594,2018/03
20183002591,2018/03
20183002585,2018/03
20183002582,2018/03
20183002581,2018/03
20183002580,2018/03
20183002579,2018/03
20183002572,2018/03
20183002571,2018/03
20183002562,2018/03
20183002564,2018/03
20183002559,2018/03
20183002558,2018/03
20183002557,2018/03
20183002554,2018/03
20183002552,2018/03
20183002549,2018/03
20183002548,2018/03
20183002545,2018/03
20183002544,2018/03
20183002537,2018/03
20183002536,2018/03
20183002535,2018/03
20183002533,2018/03
20183002530,2018/03
20183002527,2018/03
20183002525,2018/03
20183002524,2018/03
20183002523,2018/03
20183002522,2018/03
20183002520,2018/03
20183002519,2018/03
20183002517,2018/03
20183002516,2018/03
20183002515,2018/03
20183002513,2018/03
20183002512,2018/03
20183002507,2018/03
20183002502,2018/03
20183002500,2018/03
20183002498,2018/03
20183002493,2018/03
20183002491,2018/03
20183002489,2018/03
20183002485,2018/03
20183002484,2018/03
20183002483,2018/03
20183002479,2018/03
20183002478,2018/03
20183002477,2018/03
20183002476,2018/03
20183002474,2018/03
20183002472,2018/03
20183002471,2018/03
20183002470,2018/03
20183002465,2018/03
20183002463,2018/03
20183002462,2018/03
20183002461,2018/03
20183002460,2018/03
20183002459,2018/03
20183002458,2018/03
20183002453,2018/03
20183002449,2018/03
20183002448,2018/03
20183002445,2018/03
20183002444,2018/03
20183002442,2018/03
20183002441,2018/03
20183002437,2018/03
20183002436,2018/03
20183002431,2018/03
20183002429,2018/03
20183002428,2018/03
20183002423,2018/03
20183002422,2018/03
20183002419,2018/03
20183002417,2018/10
20183002413,2018/03
20183002411,2018/03
20183002410,2018/03
20183002409,2018/03
20183002406,2018/03
20183002403,2018/03
20183002401,2018/03
20183002400,2018/03
20183002399,2018/03
20183002398,2018/03
20183002390,2018/03
20183002387,2018/03
20183002386,2018/03
20183002385,2018/03
20183002384,2018/03
20183002378,2018/03
20183002377,2018/03
20183002374,2018/03
20183002371,2018/03
20183002370,2018/03
20183002367,2018/03
20183002366,2018/03
20183002365,2018/03
20183002363,2018/03
20183002361,2018/03
20183002357,2018/03
20183002356,2018/03
20183002348,2018/03
20183002344,2018/03
20183002342,2018/03
20183002340,2018/03
20183002339,2018/03
20183002330,2018/03
20183002329,2018/03
20183002326,2018/03
20183002324,2018/03
20183002323,2018/03
20183002317,2018/03
20183002316,2018/03
20183002315,2018/03
20183002311,2018/03
20183002310,2018/03
20183002309,2018/03
20183002307,2018/03
20183002306,2018/03
20183002305,2018/03
20183002303,2018/03
20183002302,2018/03
20183002296,2018/03
20183002289,2018/03
20183002286,2018/03
20183002285,2018/03
20183002281,2018/08
20183002280,2018/03
20183002279,2018/03
20183002278,2018/03
20183002276,2018/03
20183002275,2018/03
20183002273,2018/03
20183002272,2018/03
20183002268,2018/03
20183002242,2018/03
20183002260,2018/03
20183002257,2018/03
20183002241,2018/03
20183002239,2018/03
20183002234,2018/04
20183002232,2018/03
20183002231,2018/03
20183002230,2018/03
20183002228,2018/03
20183002223,2018/03
20183002217,2018/03
20183002214,2018/03
20183002211,2018/03
20183002209,2018/03
20183002208,2018/03
20183002206,2018/03
20183002205,2018/03
20183002201,2018/03
20183002198,2018/03
20183002197,2018/03
20183002193,2018/03
20183002192,2018/03
20183002190,2018/03
20183002189,2018/03
20183002187,2018/03
20183002185,2018/03
20183002183,2018/04
20183002182,2018/03
20183002180,2018/03
20183002179,2018/03
20183002178,2018/03
20183002175,2018/03
20183002173,2018/03
20183002169,2018/03
20183002166,2018/03
20183002165,2018/03
20183002155,2018/03
20183002154,2018/03
20183002151,2018/03
20183002150,2018/03
20183002147,2018/03
20183002145,2018/03
20183002144,2018/03
20183002143,2018/03
20183002140,2018/03
20183002130,2018/03
20183002129,2018/03
20183002127,2018/03
20183002126,2018/03
20183002125,2018/03
20183002123,2018/03
20183002122,2018/03
20183002118,2018/03
20183002114,2018/03
20183002113,2018/06
20183002112,2018/03
20183002107,2018/03
20183002105,2018/03
20183002104,2018/03
20183002102,2018/03
20183002101,2018/03
20183002100,2018/03
20183002099,2018/03
20183002097,2018/03
20183002096,2018/03
20183002095,2018/03
20183002093,2018/03
20183002091,2018/03
20183002090,2018/03
20183002089,2018/03
20183002087,2018/03
20183002086,2018/03
20183002085,2018/03
20183002083,2018/03
20183002082,2018/03
20183002081,2018/03
20183002079,2018/03
20183002080,2018/03
20183002078,2018/03
20183002077,2018/03
20183002075,2018/03
20183002073,2018/03
20183002072,2018/03
20183002071,2018/03
20183002070,2018/03
20183002068,2018/03
20183002066,2018/03
20183002063,2018/03
20183002062,2018/03
20183002060,2018/03
20183002059,2018/03
20183002056,2018/03
20183002052,2018/03
20183002050,2018/03
20183002049,2018/03
20183002047,2018/03
20183002045,2018/03
20183002044,2018/03
20183002041,2018/03
20183002038,2018/03
20183002036,2018/03
20183002035,2018/03
20183002034,2018/03
20183002033,2018/03
20183002031,2018/03
20183002030,2018/03
20183002025,2018/03
20183002024,2018/03
20183002021,2018/03
20183002020,2018/03
20183002018,2018/03
20183002017,2018/03
20183002009,2018/03
20183002007,2018/03
20183002004,2018/03
20183002003,2018/03
20183002002,2018/03
20183002001,2018/03
20183001994,2018/03
20183001991,2018/03
20183001990,2018/03
20183001989,2018/03
20183001988,2018/03
20183001985,2018/03
20183001984,2018/03
20183001982,2018/03
20183001976,2018/03
20183001975,2018/03
20183001970,2018/03
20183001969,2018/03
20183001965,2018/03
20183001964,2018/03
20183001968,2018/03
20183001962,2018/03
20183001960,2018/03
20183001955,2018/03
20183001949,2018/03
20183001948,2018/03
20183001947,2018/03
20183001946,2018/03
20183001944,2018/03
20183001940,2018/03
20183001937,2018/03
20183001935,2018/03
20183001934,2018/03
20183001933,2018/03
20183001928,2018/03
20183001927,2018/03
20183001924,2018/03
20183001919,2018/03
20183001918,2018/03
20183001915,2018/03
20183001914,2018/03
20183001913,2018/03
20183001912,2018/03
20183001911,2018/03
20183001909,2018/03
20183001907,2018/03
20183001899,2018/03
20183001897,2018/03
20183001892,2018/03
20183001891,2018/03
20183001889,2018/03
20183001881,2018/03
20183001880,2018/03
20183001878,2018/03
20183001876,2018/03
20183001875,2018/03
20183001868,2018/03
20183001864,2018/03
20183001862,2018/03
20183001861,2018/03
20183001860,2018/03
20183001858,2018/03
20183001857,2018/03
20183001855,2018/03
20183001854,2018/03
20183001852,2018/03
20183001851,2018/03
20183001850,2018/03
20183001849,2018/03
20183001848,2018/03
20183001845,2018/03
20183001841,2018/03
20183001840,2018/03
20183001838,2018/03
20183001835,2018/03
20183001834,2018/03
20183001827,2018/03
20183001824,2018/03
20183001822,2018/03
20183001821,2018/03
20183001819,2018/03
20183001817,2018/03
20183001815,2018/03
20183001813,2018/03
20183001807,2018/03
20183001805,2018/03
20183001803,2018/03
20183001802,2018/03
20183001793,2018/03
20183001790,2018/03
20183001789,2018/03
20183001787,2018/03
20183001783,2018/03
20183001782,2018/03
20183001781,2018/03
20183001780,2018/03
20183001779,2018/03
20183001776,2018/03
20183001773,2018/03
20183001772,2018/03
20183001771,2018/03
20183001770,2018/03
20183001769,2018/03
20183001768,2018/03
20183001766,2018/03
20183001764,2018/03
20183001762,2018/03
20183001758,2018/03
20183001757,2018/03
20183001756,2018/03
20183001753,2018/03
20183001747,2018/03
20183001746,2018/03
20183001745,2018/03
20183001742,2018/03
20183001736,2018/03
20183001735,2018/03
20183001730,2018/03
20183001727,2018/03
20183001725,2018/03
20183001723,2018/03
20183001719,2018/03
20183001718,2018/03
20183001717,2018/03
20183001716,2018/03
20183001714,2018/03
20183001713,2018/03
20183001711,2018/03
20183001710,2018/03
20183001709,2018/03
20183001708,2018/03
20183001702,2018/03
20183001696,2018/03
20183001695,2018/03
20183001693,2018/03
20183001692,2018/03
20183001691,2018/03
20183001689,2018/03
20183001685,2018/03
20183001684,2018/03
20183001683,2018/03
20183001676,2018/03
20183001673,2018/03
20183001670,2018/03
20183001669,2018/03
20183001668,2018/03
20183001665,2018/03
20183001659,2018/03
20183001655,2018/03
20183001651,2018/03
20183001652,2018/03
20183001654,2018/03
20183001649,2018/03
20183001648,2018/03
20183001647,2018/03
20183001646,2018/03
20183001645,2018/03
20183001643,2018/03
20183001642,2018/03
20183001638,2018/03
20183001637,2018/03
20183001636,2018/03
20183001635,2018/03
20183001627,2018/03
20183001623,2018/03
20183001621,2018/03
20183001619,2018/03
20183001618,2018/03
20183001616,2018/03
20183001614,2018/03
20183001613,2018/03
20183001610,2018/03
20183001608,2018/03
20183001607,2018/03
20183001602,2018/03
20183001600,2018/03
20183001596,2018/03
20183001594,2018/03
20183001590,2018/03
20183001588,2018/03
20183001580,2018/03
20183001579,2018/03
20183001576,2018/03
20183001575,2018/03
20183001574,2018/03
20183001569,2018/03
20183001567,2018/03
20183001565,2018/03
20183001564,2018/03
20183001563,2018/03
20183001562,2018/03
20183001561,2018/03
20183001558,2018/03
20183001557,2018/03
20183001556,2018/03
20183001554,2018/03
20183001553,2018/03
20183001552,2018/03
20183001550,2018/03
20183001547,2018/03
20183001545,2018/03
20183001542,2018/03
20183001540,2018/03
20183001538,2018/03
20183001534,2018/03
20183001530,2018/03
20183001528,2018/03
20183001523,2018/03
20183001520,2018/03
20183001514,2018/03
20183001513,2018/03
20183001511,2018/03
20183001510,2018/03
20183001507,2018/03
20183001505,2018/03
20183001504,2018/03
20183001503,2018/03
20183001500,2018/03
20183001496,2018/03
20183001492,2018/03
20183001490,2018/03
20183001486,2018/03
20183001483,2018/03
20183001478,2018/03
20183001477,2018/03
20183001476,2018/03
20183001473,2018/03
20183001472,2018/03
20183001468,2018/03
20183001467,2018/03
20183001465,2018/03
20183001463,2018/03
20183001462,2018/03
20183001461,2018/03
20183001454,2018/03
20183001452,2018/03
20183001445,2018/03
20183001439,2018/03
20183001437,2018/03
20183001434,2018/03
20183001433,2018/03
20183001432,2018/03
20183001425,2018/03
20183001422,2018/03
20183001418,2018/03
20183001417,2018/03
20183001416,2018/05
20183001415,2018/03
20183001412,2018/03
20183001411,2018/03
20183001403,2018/03
20183001401,2018/03
20183001399,2018/03
20183001397,2018/03
20183001394,2018/03
20183001393,2018/03
20183001386,2018/03
20183001385,2018/03
20183001381,2018/03
20183001380,2018/03
20183001373,2018/03
20183001371,2018/03
20183001370,2018/03
20183001364,2018/03
20183001369,2018/03
20183001361,2018/03
20183001360,2018/03
20183001359,2018/03
20183001357,2018/03
20183001353,2018/03
20183001352,2018/03
20183001348,2018/03
20183001347,2018/03
20183001345,2018/03
20183001342,2018/03
20183001341,2018/03
20183001339,2018/03
20183001336,2018/03
20183001334,2018/03
20183001331,2018/03
20183001329,2018/03
20183001328,2018/03
20183001322,2018/03
20183001320,2018/03
20183001319,2018/03
20183001318,2018/03
20183001317,2018/03
20183001316,2018/03
20183001314,2018/03
20183001312,2018/03
20183001310,2018/03
20183001308,2018/03
20183001304,2018/03
20183001302,2018/03
20183001301,2018/03
20183001300,2018/03
20183001299,2018/03
20183001297,2018/03
20183001296,2018/03
20183001295,2018/03
20183001294,2018/03
20183001293,2018/03
20183001292,2018/03
20183001291,2018/03
20183001289,2018/03
20183001284,2018/03
20183001283,2018/03
20183001282,2018/03
20183001280,2018/03
20183001279,2018/03
20183001278,2018/03
20183001276,2018/03
20183001275,2018/03
20183001271,2018/03
20183001269,2018/03
20183001268,2018/03
20183001265,2018/03
20183001261,2018/03
20183001258,2018/03
20183001255,2018/03
20183001254,2018/03
20183001248,2018/03
20183001247,2018/03
20183001246,2018/03
20183001245,2018/03
20183001243,2018/03
20183001242,2018/03
20183001240,2018/03
20183001238,2018/03
20183001237,2018/03
20183001234,2018/03
20183001226,2018/03
20183001225,2018/03
20183001224,2018/03
20183001222,2018/03
20183001221,2018/03
20183001217,2018/03
20183001216,2018/03
20183001211,2018/03
20183001206,2018/03
20183001204,2018/03
20183001203,2018/03
20183001201,2018/03
20183001192,2018/03
20183001190,2018/03
20183001189,2018/03
20183001181,2018/03
20183001187,2018/03
20183001180,2018/03
20183001179,2018/03
20183001177,2018/03
20183001174,2018/03
20183001173,2018/03
20183001172,2018/03
20183001171,2018/03
20183001166,2018/03
20183001163,2018/03
20183001158,2018/03
20183001157,2018/03
20183001150,2018/03
20183001141,2018/03
20183001139,2018/03
20183001138,2018/03
20183001134,2018/03
20183001132,2018/03
20183001127,2018/03
20183001126,2018/03
20183001124,2018/03
20183001123,2018/03
20183001120,2018/03
20183001115,2018/03
20183001114,2018/03
20183001111,2018/03
20183001109,2018/03
20183001108,2018/03
20183001106,2018/03
20183001103,2018/03
20183001101,2018/03
20183001100,2018/03
20183001098,2018/03
20183001096,2018/03
20183001094,2018/03
20183001089,2018/03
20183001086,2018/03
20183001083,2018/03
20183001082,2018/03
20183001081,2018/03
20183001080,2018/03
20183001077,2018/03
20183001076,2018/03
20183001067,2018/03
20183001063,2018/03
20183001057,2018/03
20183001056,2018/03
20183001055,2018/03
20183001051,2018/03
20183001049,2018/03
20183001047,2018/03
20183001046,2018/03
20183001038,2018/03
20183001033,2018/03
20183001028,2018/03
20183001023,2018/03
20183001021,2018/03
20183001020,2018/03
20183001019,2018/03
20183001016,2018/03
20183001015,2018/03
20183001013,2018/03
20183001011,2018/03
20183001010,2018/03
20183001007,2018/03
20183001005,2018/03
20183000999,2018/03
20183000998,2018/03
20183000997,2018/03
20183000996,2018/03
20183000990,2018/03
20183000989,2018/03
20183000987,2018/03
20183000986,2018/03
20183000980,2018/03
20183000979,2018/03
20183000978,2018/03
20183000976,2018/03
20183000972,2018/03
20183000965,2018/03
20183000963,2018/03
20183000960,2018/03
20183000956,2018/03
20183000955,2018/03
20183000951,2018/03
20183000950,2018/03
20183000947,2018/03
20183000946,2018/03
20183000945,2018/03
20183000942,2018/03
20183000939,2018/03
20183000933,2018/03
20183000930,2018/03
20183000926,2018/03
20183000924,2018/03
20183000923,2018/03
20183000918,2018/03
20183000917,2018/03
20183000914,2018/03
20183000911,2018/03
20183000909,2018/03
20183000908,2018/03
20183000902,2018/03
20183000900,2018/03
20183000899,2018/03
20183000898,2018/03
20183000897,2018/03
20183000895,2018/03
