steps,id,frequency,subProcessFrequency,ratio,avgDuration,activityNames,minTime,maxTime,totalCost,avgCost
10,300111054,1,0,1.1311065615491636e-05,9038338000,"['Request created', 'Evaluating Request (NO registered letter)', 'Network Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1517401615000,1526439953000,28.5,28.5
9,1966512155,1,0,1.1311065615491636e-05,7775402000,"['Request created', 'Pending Request for Network Information', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Network Information', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1533038680000,1540814082000,20.5,20.5
15,-1396173425,1,0,1.1311065615491636e-05,2565066000,"['Request created', 'Evaluating Request (WITH registered letter)', 'Network Service Closure', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1507200502000,1509765568000,40.81,40.81
5,-823507037,1,0,1.1311065615491636e-05,1528310000,"['Evaluating Request (NO registered letter)', 'Network Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1541155468000,1542683778000,18.0,18.0
7,-1799007863,1,0,1.1311065615491636e-05,511006000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1521719643000,1522230649000,16.310000000000002,16.310000000000002
7,451232683,1,0,1.1311065615491636e-05,1791546000,"['Evaluating Request (NO registered letter)', 'Network Service Closure', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1541176529000,1542968075000,30.0,30.0
9,-1747814782,1,0,1.1311065615491636e-05,687048000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Liquidation Request', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1543232140000,1543919188000,20.810000000000002,20.810000000000002
5,1037385861,1,0,1.1311065615491636e-05,179988000,"['Request created', 'BO Service Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1545057250000,1545237238000,14.5,14.5
9,-362878149,1,0,1.1311065615491636e-05,1210462000,"['Request created', 'Network Service Closure', 'Request created', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1525790412000,1527000874000,21.310000000000002,21.310000000000002
16,-743370534,1,0,1.1311065615491636e-05,7670814000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'Network Adjustment Requested', 'Authorization Requested', 'Network Adjustment Requested', 'Authorization Requested', 'Network Adjustment Requested', 'Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1497542914000,1505213728000,31.240000000000002,31.240000000000002
8,1185458116,1,0,1.1311065615491636e-05,3769743000,"['Request created', 'Evaluating Request (NO registered letter)', 'Network Service Closure', 'BO Service Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1508414855000,1512184598000,31.5,31.5
21,-1693707656,1,0,1.1311065615491636e-05,5829174000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1529337268000,1535166442000,63.31,63.31
8,-172461375,1,0,1.1311065615491636e-05,433737000,"['Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1498730062000,1499163799000,17.810000000000002,17.810000000000002
8,-860385843,1,0,1.1311065615491636e-05,6976881000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Request completed with account closure']",1525684192000,1532661073000,19.810000000000002,19.810000000000002
13,-1840682697,1,0,1.1311065615491636e-05,1824088000,"['Request created', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1523442080000,1525266168000,32.31,32.31
5,728809715,1,0,1.1311065615491636e-05,1803601000,"['Network Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1541164577000,1542968178000,11.5,11.5
15,1768664812,1,0,1.1311065615491636e-05,6001979000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1533138838000,1539140817000,33.81,33.81
8,486597256,1,0,1.1311065615491636e-05,1671385000,"['Request created', 'Evaluating Request (WITH registered letter)', 'Network Service Closure', 'BO Service Closure', 'Network Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1524855547000,1526526932000,20.810000000000002,20.810000000000002
16,987863927,1,0,1.1311065615491636e-05,8299409000,"['Request created', 'Evaluating Request (NO registered letter)', 'Network Service Closure', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1530867315000,1539166724000,53.5,53.5
10,-1034168379,1,0,1.1311065615491636e-05,2375273000,"['Request created', 'Evaluating Request (NO registered letter)', 'Request created', 'Network Service Closure', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1525792801000,1528168074000,33.5,33.5
5,-1201153031,1,0,1.1311065615491636e-05,1807923000,"['Request created', 'Pending Request for Network Information', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1535369257000,1537177180000,11.0,11.0
18,18903742,1,0,1.1311065615491636e-05,3369563000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'Network Adjustment Requested', 'Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1508144037000,1511513600000,38.120000000000005,38.120000000000005
8,1044737499,1,0,1.1311065615491636e-05,2771499000,"['Request created', 'Authorization Requested', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1541163315000,1543934814000,15.31,15.31
9,1197481727,1,0,1.1311065615491636e-05,1303610000,"['Request created', 'Network Service Closure', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1526549274000,1527852884000,18.5,18.5
9,839090083,1,0,1.1311065615491636e-05,5337426000,"['Request created', 'Evaluating Request (NO registered letter)', 'Network Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1518707793000,1524045219000,32.0,32.0
17,800679964,1,0,1.1311065615491636e-05,1964046000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1504171969000,1506136015000,38.31,38.31
8,-95532570,1,0,1.1311065615491636e-05,1210602000,"['Network Service Closure', 'Request created', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1525790315000,1527000917000,19.810000000000002,19.810000000000002
14,-1826510709,1,0,1.1311065615491636e-05,4228949000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1531393453000,1535622402000,42.31,42.31
6,-1799581421,1,0,1.1311065615491636e-05,1124631000,"['Request created', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Pending Request for Network Information', 'Request completed with account closure']",1541153344000,1542277975000,11.5,11.5
10,640263064,1,0,1.1311065615491636e-05,727322000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'Network Adjustment Requested', 'Authorization Requested', 'Network Adjustment Requested', 'Authorization Requested', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1512580010000,1513307332000,14.430000000000001,14.430000000000001
12,894028026,1,0,1.1311065615491636e-05,2407431000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1525784573000,1528192004000,33.81,33.81
7,-575417849,1,0,1.1311065615491636e-05,1382317000,"['Request created', 'Pending Request for Network Information', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1540977611000,1542359928000,12.0,12.0
11,-2034182280,1,0,1.1311065615491636e-05,1130762000,"['Request created', 'Evaluating Request (WITH registered letter)', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1547717612000,1548848374000,37.81,37.81
13,-278770472,1,0,1.1311065615491636e-05,1704729000,"['Request created', 'Evaluating Request (NO registered letter)', 'Network Service Closure', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1527759402000,1529464131000,49.0,49.0
9,-1645550511,1,0,1.1311065615491636e-05,1179929000,"['Request created', 'Evaluating Request (WITH registered letter)', 'Network Service Closure', 'BO Service Closure', 'Network Service Closure', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1505301779000,1506481708000,24.810000000000002,24.810000000000002
6,316080491,1,0,1.1311065615491636e-05,494675000,"['Request created', 'Evaluating Request (WITH registered letter)', 'BO Service Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1544800153000,1545294828000,24.310000000000002,24.310000000000002
14,-1477607344,1,0,1.1311065615491636e-05,8465203000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1503313446000,1511778649000,37.81,37.81
14,540446708,1,0,1.1311065615491636e-05,3507125000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'Network Adjustment Requested', 'Authorization Requested', 'Network Adjustment Requested', 'Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1529430834000,1532937959000,27.93,27.93
10,-1107703233,1,0,1.1311065615491636e-05,2745896000,"['Request created', 'Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1541147379000,1543893275000,18.810000000000002,18.810000000000002
9,1193377000,1,0,1.1311065615491636e-05,1107151000,"['Request created', 'Authorization Requested', 'Network Adjustment Requested', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1526652816000,1527759967000,21.12,21.12
11,-1113550743,1,0,1.1311065615491636e-05,2327382000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1532693559000,1535020941000,25.310000000000002,25.310000000000002
9,-1259580633,1,0,1.1311065615491636e-05,732637000,"['Request created', 'Network Service Closure', 'Evaluating Request (WITH registered letter)', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1539272083000,1540004720000,27.310000000000002,27.310000000000002
19,39344010,1,0,1.1311065615491636e-05,5678466000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1535732515000,1541410981000,50.81,50.81
6,-412542278,1,0,1.1311065615491636e-05,1456993000,"['Request created', 'Pending Request for Network Information', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Pending Request for Reservation Closure', 'Request completed with account closure']",1539090239000,1540547232000,4.0,4.0
7,1089324852,1,0,1.1311065615491636e-05,1346383000,"['Request created', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1547730502000,1549076885000,11.5,11.5
9,-393658540,1,0,1.1311065615491636e-05,422000000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1511449566000,1511871566000,27.810000000000002,27.810000000000002
5,494330004,1,0,1.1311065615491636e-05,327556000,"['Request created', 'Evaluating Request (NO registered letter)', 'Network Service Closure', 'BO Service Closure', 'Request completed with account closure']",1526891881000,1527219437000,22.5,22.5
19,-1018223957,1,0,1.1311065615491636e-05,8518252000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1515675376000,1524193628000,46.81,46.81
8,-1162064549,1,0,1.1311065615491636e-05,1422807000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1531238911000,1532661718000,16.310000000000002,16.310000000000002
11,-614593863,1,0,1.1311065615491636e-05,3490305000,"['Request created', 'Evaluating Request (WITH registered letter)', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1544171128000,1547661433000,41.81,41.81
14,-538889719,1,0,1.1311065615491636e-05,10631855000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1532685673000,1543317528000,34.31,34.31
6,468230663,1,0,1.1311065615491636e-05,1542846000,"['Request created', 'Authorization Requested', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1541169308000,1542712154000,13.81,13.81
17,-1466715808,1,0,1.1311065615491636e-05,4209336000,"['Request created', 'Evaluating Request (WITH registered letter)', 'Network Service Closure', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1507802139000,1512011475000,41.31,41.31
5,1124556018,1,0,1.1311065615491636e-05,0,"['Pending Liquidation Request', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Request completed with account closure']",1493319597000,1493319597000,8.31,8.31
16,1659493150,1,0,1.1311065615491636e-05,2656524000,"['Request created', 'Pending Request for Network Information', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1539621969000,1542278493000,54.0,54.0
5,825076950,1,0,1.1311065615491636e-05,1706257000,"['Request created', 'Evaluating Request (WITH registered letter)', 'BO Service Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1533720181000,1535426438000,16.310000000000002,16.310000000000002
15,1853097354,1,0,1.1311065615491636e-05,5405491000,"['Request created', 'Evaluating Request (NO registered letter)', 'Network Service Closure', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1524576787000,1529982278000,45.5,45.5
